id,start_time,end_time,cost,age,promoters,flyers,artists,pick,attending
651018.0,23:00,08:00,,,"[['967', 'fabric']]",[],"[['adambeyer', 'Adam Beyer'], ['bartskils', 'Bart Skils'], ['resetrobot', 'Reset Robot'], ['ralphlawson', 'Ralph Lawson'], ['tristandacunha', 'Tristan da Cunha']]",False,239
648635.0,22:00,07:00,,,"[['967', 'fabric'], ['46985', 'Rinse FM']]",['2014/12/uk-1226-648635-433420-front.jpg'],"[['wazeodyssey', 'Waze & Odyssey'], ['paleman', 'Paleman'], ['tomshorterz', 'Tom Shorterz'], ['evanbaggs', 'Evan Baggs'], ['bake', 'Bake'], ['pmoney', 'P Money'], ['newhamgenerals', 'Newham Generals'], ['plastician', 'Plastician'], ['slimzee', 'Slimzee'], ['rikodan', 'Riko Dan'], ['fazemiyake', 'Faze Miyake'], ['novelist', 'Novelist'], ['stormzy', 'Stormzy'], ['dark0-uk', 'Dark0'], ['youngsta', 'Youngsta'], ['pinch', 'Pinch'], ['batu-uk', 'Batu'], ['alexcoulton', 'Alex Coulton'], ['parris', 'Parris'], ['spmc', 'SP:MC']]",False,220
651017.0,23:00,08:00,,,"[['967', 'fabric']]",['2014/12/uk-1220-651017-431263-front.jpg'],"[['craigrichards', 'Craig Richards'], ['digweed', 'John Digweed'], ['benklock', 'Ben Klock'], ['recondite', 'Recondite'], ['terryfrancis', 'Terry Francis'], ['prosumer', 'Prosumer'], ['prosumer', 'Prosumer'], ['jonnyrock', 'Jonny Rock']]",False,387
648630.0,23:00,07:00,,,"[['967', 'fabric']]",['2014/12/uk-1219-648630-431261-front.jpg'],"[['skepta', 'Skepta'], ['jme-de', 'JME'], ['preditah', 'Preditah'], ['logansama', 'Logan Sama'], ['deadboy', 'Deadboy'], ['barelylegal', 'Barely Legal'], ['scratchadva', 'Scratcha DVA'], ['moxie', 'Moxie'], ['kloseone', 'Klose One'], ['joseyrebelle', 'Josey Rebelle'], ['theraggatwins', 'Ragga Twins'], ['uncledugs', 'Uncle Dugs'], ['daddynature', 'Daddy Nature']]",False,92
651015.0,23:00,08:00,,,"[['967', 'fabric']]",['2014/12/uk-1213-651015-431258-front.jpg'],"[['danghenacia', 'Dan Ghenacia'], ['dyedsoundorom', 'Dyed Soundorom'], ['shonky', 'Shonky'], ['jovonn', 'Jovonn'], ['craigrichards', 'Craig Richards'], ['skudge', 'Skudge'], ['conforce', 'Conforce'], ['francoisx', 'Francois X'], ['terryfrancis', 'Terry Francis'], ['eddierichards', 'Eddie Richards'], ['sablesheep', 'Sable Sheep']]",False,169
648628.0,22:00,07:00,,,"[['967', 'fabric']]",['2014/12/uk-1212-648628-431257-front.jpg'],"[['chasestatus', 'Chase & Status'], ['loadstar', 'Loadstar'], ['deltaheavy', 'Delta Heavy'], ['cultureshock', 'Culture Shock'], ['renelavice', 'Rene LaVice'], ['ic3', 'IC3'], ['2shy', '2SHY'], ['edrush', 'Ed Rush'], ['optical', 'Optical'], ['dcbreaks', 'DC Breaks'], ['frankee', 'Frankee'], ['tonnpiper', 'Tonn Piper'], ['visionobi', 'Visionobi'], ['mantmast', 'Mantmast'], ['chroma', 'Chroma']]",False,59
651006.0,23:00,08:00,,,"[['967', 'fabric']]",['2014/12/uk-1206-651006-431254-front.jpg'],"[['rprsoundsystem', 'RPR Soundsystem'], ['raresh', 'Raresh'], ['petreinspirescu', 'Petre Inspirescu'], ['rhadoo', 'Rhadoo'], ['willsaul', 'Will Saul'], ['huxley', 'Huxley'], ['october', 'October'], ['asadinho', 'Asadinho'], ['alexarnout', 'Alex Arnout'], ['tomgillieron-uk', 'Tom Gillieron'], ['paulsoul', 'Paul Soul']]",False,260
648622.0,23:00,07:00,,,"[['967', 'fabric']]",['2014/12/uk-1205-648622-431253-front.jpg'],"[['benufo', 'Ben UFO'], ['pearsonsound', 'Pearson Sound'], ['shackleton', 'Shackleton'], ['leif', 'Leif'], ['pangaea', 'Pangaea'], ['blawan', 'Blawan'], ['henningbaer', 'Henning Baer'], ['bluehour', 'Blue Hour'], ['pearsonsound', 'Pearson Sound'], ['bokbok', 'Bok Bok'], ['beneath', 'Beneath'], ['nickcraddock', 'Nick Craddock'], ['lyster', 'Lyster']]",False,175
641497.0,23:00,08:00,,,"[['967', 'fabric']]",['2014/11/uk-1129-641497-420817-front.jpg'],"[['craigrichards', 'Craig Richards'], ['joyorbison', 'Joy Orbison'], ['tamasumo', 'Tama Sumo'], ['simonbaker', 'Simon Baker'], ['terryfrancis', 'Terry Francis'], ['slam', 'Slam'], ['sterac', 'STERAC'], ['steverachmad', 'Steve Rachmad'], ['geddes', 'Geddes'], ['simonbaker', 'Simon Baker'], ['mr.tophat', 'Mr Tophat'], ['artalfie', 'Art Alfie']]",False,158
619407.0,23:00,07:00,,,"[['967', 'fabric']]",['2014/11/uk-1128-619407-405360-front.jpg'],"[['djhype', 'DJ Hype'], ['drumsoundbasslinesmith', 'Drumsound & Bassline Smith'], ['subzero', 'Sub Zero'], ['taxman', 'Taxman'], ['ic3', 'IC3'], ['funsta', 'Funsta'], ['ltjbukem', 'LTJ Bukem'], ['aguycalledgerald', 'A Guy Called Gerald'], ['chimpo', 'Chimpo'], ['barelylegal', 'Barely Legal'], ['metrodome', 'Metrodome'], ['richreason', 'Rich Reason']]",False,79
641494.0,23:00,08:00,,,"[['967', 'fabric']]",['2014/11/uk-1122-641494-420813-front.jpg'],"[['babyford', 'Baby Ford'], ['moved', 'Move D'], ['magicmountainhigh', 'Magic Mountain High'], ['themole', 'The Mole'], ['vaticanshadow', 'Vatican Shadow'], ['ronmorelli', 'Ron Morelli'], ['function', 'Function'], ['robertouk', 'Roberto'], ['moved', 'Move D'], ['djqu', 'DJ Qu']]",False,131
619400.0,23:00,07:00,,,"[['967', 'fabric']]",['2014/11/uk-1121-619400-405359-front.jpg'],"[['blackcoffee', 'Black Coffee'], ['wbeeza', 'Wbeeza'], ['moxie', 'Moxie'], ['alexandernut', 'Alexander Nut'], ['elijahandskilliam', 'Elijah & Skilliam'], ['bignarstie', 'Big Narstie'], ['novelist', 'Novelist'], ['djq', 'DJ Q'], ['flavad', 'Flava D'], ['zedbias', 'Zed Bias']]",False,218
637076.0,23:00,08:00,,,"[['967', 'fabric']]",['2014/11/uk-1115-637076-420808-front.jpg'],"[['locodice', 'Loco Dice'], ['guti', 'Guti'], ['terryfrancis', 'Terry Francis'], ['marcelfengler', 'Marcel Fengler'], ['richyahmed', 'Richy Ahmed'], ['nathanbarato', 'Nathan Barato'], ['piratecopy', 'Pirate Copy'], ['petezorba', 'Pete Zorba']]",False,385
