id,start_time,end_time,cost,age,promoters,flyers,artists,pick,attending
410510.0,22:00,06:00,,,"[['967', 'fabric']]",['2012/11/uk-1116-410510-81938-front.jpg'],"[['plastician', 'Plastician'], ['newhamgenerals', 'Newham Generals'], ['jkenzo', 'J:Kenzo'], ['logansama', 'Logan Sama'], ['el-b', 'El-B'], ['marcusintalex', 'Marcus Intalex'], ['calibre', 'Calibre'], ['alixperez', 'Alix Perez'], ['lenzman', 'Lenzman'], ['blackdown', 'Blackdown'], ['lhf', 'LHF'], ['logos', 'Logos'], ['visionist', 'Visionist'], ['beneath', 'Beneath']]",False,32
412719.0,23:00,08:00,,,"[['967', 'fabric']]",['2012/11/uk-1110-412719-80966-front.jpg'],"[['prosumer', 'Prosumer'], ['tamasumo', 'Tama Sumo'], ['danueltate', 'Danuel Tate'], ['virgofour', 'Virgo Four'], ['hesseltime', 'Hesseltime'], ['terryfrancis', 'Terry Francis'], ['pachangaboys', 'Pachanga Boys'], ['superpitcher', 'Superpitcher'], ['rebolledo', 'Rebolledo'], ['anthonyrother', 'Anthony Rother'], ['brennangreen', 'Brennan Green']]",False,51
408675.0,22:00,06:00,,,"[['967', 'fabric']]",['2012/11/uk-1109-408675-81937-front.jpg'],"[['tiga', 'Tiga'], ['dukedumont', 'Duke Dumont'], ['gingy', 'Gingy'], ['bordello', 'Bordello'], ['seia', 'Sei A'], ['mattwalsh', 'Matt Walsh'], ['danielavery', 'Daniel Avery'], ['danielavery', 'Daniel Avery'], ['kink', 'KiNK'], ['jonconvex', 'Jon Convex'], ['filthydukes', 'Filthy Dukes'], ['midland', 'Midland'], ['ejeca', 'Ejeca']]",False,70
412714.0,23:00,08:00,,,"[['967', 'fabric']]","['2012/11/uk-1103-412714-80083-front.jpg', '2012/11/uk-1103-412714-80083-back.jpg']","[['mandy', 'M.A.N.D.Y'], ['djt', 'DJ T.'], ['simonbaker', 'Simon Baker'], ['omara', 'Omara'], ['craigrichards', 'Craig Richards'], ['radioslave', 'Radio Slave'], ['tomtrago', 'Tom Trago'], ['tomokitamura', 'Tomoki Tamura'], ['lookleft', 'Lookleft'], ['bearight', 'Bearight']]",False,60
408663.0,22:00,06:00,,,"[['967', 'fabric']]",['2012/11/uk-1102-408663-81935-front.jpg'],"[['djmarky', 'DJ Marky'], ['breach', 'Breach'], ['lowqui', 'LowQui'], ['enei', 'Enei'], ['kasra', 'Kasra'], ['foreignconcept', 'Foreign Concept'], ['edrush', 'Ed Rush'], ['phace', 'Phace'], ['dubphizix', 'Dub Phizix'], ['xtrah', 'Xtrah'], ['biome', 'Biome'], ['chimpo', 'Chimpo'], ['leadbelly', 'Leadbelly'], ['tonnpiper', 'Tonn Piper']]",False,19
406956.0,23:00,08:00,,,"[['967', 'fabric']]","['2012/10/uk-1027-406956-77087-front.jpg', '2012/10/uk-1027-406956-77087-back.jpg']","[['tyrant', 'Tyrant'], ['craigrichards', 'Craig Richards'], ['leeburridge', 'Lee Burridge'], ['laurajones', 'Laura Jones'], ['samrusso', 'Sam Russo'], ['benklock', 'Ben Klock'], ['truncate', 'Truncate'], ['wincentkunth', 'Wincent Kunth'], ['terryfrancis', 'Terry Francis'], ['lukesolomon', 'Luke Solomon'], ['severino', 'Severino']]",False,145
406996.0,22:00,06:00,,,"[['967', 'fabric']]",['2012/10/uk-1026-406996-81932-front.jpg'],"[['djhype', 'DJ Hype'], ['grooverider', 'Grooverider'], ['brookesbrothers', 'Brookes Brothers'], ['subzero', 'Sub Zero'], ['taxman', 'Taxman'], ['prolix', 'Prolix'], ['funsta', 'Funsta'], ['2shy', '2SHY'], ['ltjbukem', 'LTJ Bukem'], ['fabio', 'Fabio'], ['docscott', 'Doc Scott'], ['dynamitemc', 'Dynamite MC'], ['joesyntax', 'Joe Syntax'], ['synkro', 'Synkro'], ['villem', 'Villem']]",False,15
401667.0,,,,,"[['967', 'fabric']]",['2012/10/uk-1020-401667-72213-front.jpg'],"[['craigrichards', 'Craig Richards'], ['terryfrancis', 'Terry Francis'], ['benufo', 'Ben UFO'], ['djsneak', 'DJ Sneak'], ['matttolfrey', 'Matt Tolfrey'], ['omars', 'Omar S'], ['ryancrosson', 'Ryan Crosson'], ['sethtroxler', 'Seth Troxler'], ['shaunreeves', 'Shaun Reeves'], ['spacedimensioncontroller', 'Space Dimension Controller'], ['taleofus', 'Tale Of Us'], ['visionquest', 'Visionquest'], ['jorisvoorn', 'Joris Voorn'], ['ryanelliott', 'Ryan Elliott'], ['sandwelldistrict', 'Sandwell District'], ['sigha', 'Sigha'], ['levonvincent', 'Levon Vincent'], ['marcelluspittman', 'Marcellus Pittman'], ['fredp', 'Fred P'], ['bicep', 'Bicep'], ['kimannfoxman', 'Kim Ann Foxman'], ['djsteaw', 'DJ Steaw'], ['cosmickids', 'Cosmic Kids']]",False,501
404490.0,22:00,05:00,,,"[['967', 'fabric']]",['2012/10/uk-1019-404490-70874-front.jpg'],"[['jackmaster', 'Jackmaster'], ['oneman', 'Oneman'], ['soundpellegrinothermalteam', 'Sound Pellegrino Thermal Team'], ['pinch', 'Pinch'], ['digitalmystikz', 'Digital Mystikz'], ['krypticminds', 'Kryptic Minds'], ['krystalklear', 'Krystal Klear'], ['illumsphere', 'Illum Sphere'], ['jonnydub', 'Jonny Dub'], ['jonk', 'Jon K'], ['eclairfifi', 'Eclair Fifi']]",False,67
399254.0,23:00,08:00,,,"[['967', 'fabric']]",['2012/10/uk-1013-399254-70886-front.jpg'],"[['marcocarola', 'Marco Carola'], ['terryfrancis', 'Terry Francis'], ['madato', 'Madato'], ['craigrichards', 'Craig Richards'], ['karenn', 'Karenn'], ['blawan', 'Blawan'], ['pariah', 'Pariah'], ['petervanhoesen', 'Peter Van Hoesen'], ['blondish', 'Blond:ish']]",False,170
404720.0,22:00,06:00,,,"[['967', 'fabric']]",[],"[['andyc', 'Andy C'], ['commix', 'Commix'], ['2shy', '2SHY'], ['calyxteebee-uk', 'Calyx & Teebee'], ['hostage', 'Hostage'], ['loadstar', 'Loadstar'], ['deltaheavy', 'Delta Heavy'], ['cultureshock', 'Culture Shock'], ['2shy', '2SHY'], ['rattusrattus', 'Rattus Rattus']]",False,16
398736.0,23:00,08:00,,,"[['967', 'fabric']]",['2012/10/uk-1006-398736-70458-front.jpg'],"[['matthiastanzmann', 'Matthias Tanzmann'], ['clockwork', 'Clockwork'], ['guidoschneider', 'Guido Schneider'], ['alexjones', 'Alex Jones'], ['craigrichards', 'Craig Richards'], ['carilekebusch', 'Cari Lekebusch'], ['paulritch', 'Paul Ritch'], ['terryfrancis', 'Terry Francis'], ['brettjohnson', 'Brett Johnson']]",False,97
396444.0,22:00,06:00,,,"[['967', 'fabric']]",['2012/10/uk-1005-396444-70864-front.jpg'],"[['caspa', 'Caspa'], ['goldie', 'Goldie'], ['fracture', 'Fracture'], ['lenzman', 'Lenzman'], ['ulteriormotive', 'Ulterior Motive'], ['djflight', 'DJ Flight'], ['calibre', 'Calibre']]",False,21
392471.0,23:00,08:00,,,"[['967', 'fabric']]","['2012/9/uk-0929-392471-67317-front.jpg', '2012/9/uk-0929-392471-67317-back.jpg']","[['rhadoo', 'Rhadoo'], ['terryfrancis', 'Terry Francis'], ['felipevenegas', 'Felipe Venegas'], ['skudge', 'Skudge'], ['cosmintrg', 'Cosmin TRG'], ['untold', 'Untold'], ['dorianpaic', 'Dorian Paic'], ['leerands', 'Lee Rands'], ['onno', 'ONNO'], ['adelemoss', 'Adele Moss']]",False,114
